--------------------------------------
| rollout/                |          |
|    learning_rate        | 0.0001   |
|    loss                 | 0.3      |
|    n_updates            | 96       |
|    policy_gradient_loss | 0.291    |
|    std                  | 0.02     |
|    value_loss           | 0.12     |
--------------------------------------
--------------------------------------
| rollout/                |          |
|    ep_len_mean          | 23.2     |
|    ep_reward_mean       | 3.75     |
|    mimic_body_reward    | 0.0755   |
|    mimic_body_vel_re... | 0.0176   |
|    mimic_contact_reward | 0.036    |
|    mimic_ee_reward      | 0.00438  |
|    mimic_qpos_reward    | 0.0317   |
|    mimic_qvel_reward    | 0        |
| time/                   |          |
|    fps                  | 312      |
|    iterations           | 34       |
|    time_elapsed         | 445      |
|    total_timesteps      | 139264   |
| train/                  |          |
|    approx_kl            | 9.64418  |
|    clip_fraction        | 0.967    |
|    clip_range           | 0.2      |
|    entropy_loss         | 57.3     |
|    explained_variance   | 0.859    |
|    learning_rate        | 0.0001   |
|    loss                 | 0.284    |
|    n_updates            | 99       |
|    policy_gradient_loss | 0.391    |
|    std                  | 0.02     |
|    value_loss           | 0.167    |
--------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 24.1      |
|    ep_reward_mean       | 4.01      |
|    mimic_body_reward    | 0.0353    |
|    mimic_body_vel_re... | 0.00865   |
|    mimic_contact_reward | 0.042     |
|    mimic_ee_reward      | 0.00104   |
|    mimic_qpos_reward    | 0.0232    |
|    mimic_qvel_reward    | 0         |
| time/                   |           |
|    fps                  | 312       |
|    iterations           | 35        |
|    time_elapsed         | 458       |
|    total_timesteps      | 143360    |
| train/                  |           |
|    approx_kl            | 10.211408 |
|    clip_fraction        | 0.962     |
|    clip_range           | 0.2       |
|    entropy_loss         | 57.3      |
|    explained_variance   | 0.875     |
|    learning_rate        | 0.0001    |
|    loss                 | 0.612     |
|    n_updates            | 102       |
|    policy_gradient_loss | 0.29      |
|    std                  | 0.02      |
|    value_loss           | 0.149     |
---------------------------------------
--------------------------------------
| rollout/                |          |
|    ep_len_mean          | 23.8     |
|    ep_reward_mean       | 3.88     |
|    mimic_body_reward    | 0.038    |
|    mimic_body_vel_re... | 0.012    |
|    mimic_contact_reward | 0.04     |
|    mimic_ee_reward      | 0.00395  |
|    mimic_qpos_reward    | 0.0266   |
|    mimic_qvel_reward    | 0        |
| time/                   |          |
|    fps                  | 312      |
|    iterations           | 36       |
|    time_elapsed         | 471      |
|    total_timesteps      | 147456   |
| train/                  |          |
|    approx_kl            | 8.744198 |
|    clip_fraction        | 0.964    |
|    clip_range           | 0.2      |
|    entropy_loss         | 57.3     |
|    explained_variance   | 0.882    |
|    learning_rate        | 0.0001   |
|    loss                 | 0.279    |
|    n_updates            | 105      |
|    policy_gradient_loss | 0.34     |
|    std                  | 0.02     |
|    value_loss           | 0.153    |
--------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 23.9      |
|    ep_reward_mean       | 3.9       |
|    mimic_body_reward    | 0.0792    |
|    mimic_body_vel_re... | 0.0161    |
|    mimic_contact_reward | 0.058     |
|    mimic_ee_reward      | 0.00525   |
|    mimic_qpos_reward    | 0.0442    |
|    mimic_qvel_reward    | 0         |
| time/                   |           |
|    fps                  | 312       |
|    iterations           | 37        |
|    time_elapsed         | 484       |
|    total_timesteps      | 151552    |
| train/                  |           |
|    approx_kl            | 10.655073 |
|    clip_fraction        | 0.964     |
|    clip_range           | 0.2       |
|    entropy_loss         | 57.3      |
|    explained_variance   | 0.893     |
|    learning_rate        | 0.0001    |
|    loss                 | 0.298     |
|    n_updates            | 108       |
|    policy_gradient_loss | 0.274     |
|    std                  | 0.02      |
|    value_loss           | 0.152     |
---------------------------------------
--------------------------------------
| rollout/                |          |
|    ep_len_mean          | 23.8     |
|    ep_reward_mean       | 3.94     |
|    mimic_body_reward    | 0.0611   |
|    mimic_body_vel_re... | 0.00535  |
|    mimic_contact_reward | 0.028    |
|    mimic_ee_reward      | 0.00779  |
|    mimic_qpos_reward    | 0.0572   |
|    mimic_qvel_reward    | 0        |
| time/                   |          |
|    fps                  | 312      |
|    iterations           | 38       |
|    time_elapsed         | 497      |
|    total_timesteps      | 155648   |
| train/                  |          |
|    approx_kl            | 9.970289 |
|    clip_fraction        | 0.961    |
|    clip_range           | 0.2      |
|    entropy_loss         | 57.3     |
|    explained_variance   | 0.891    |
|    learning_rate        | 0.0001   |
|    loss                 | 0.374    |
|    n_updates            | 111      |
|    policy_gradient_loss | 0.271    |
|    std                  | 0.02     |
|    value_loss           | 0.143    |
--------------------------------------
--------------------------------------
| rollout/                |          |
|    ep_len_mean          | 24       |
|    ep_reward_mean       | 4.04     |
|    mimic_body_reward    | 0.0591   |
|    mimic_body_vel_re... | 0.0117   |
|    mimic_contact_reward | 0.044    |
|    mimic_ee_reward      | 0.00256  |
|    mimic_qpos_reward    | 0.0317   |
|    mimic_qvel_reward    | 0        |
| time/                   |          |
|    fps                  | 312      |
|    iterations           | 39       |
|    time_elapsed         | 510      |
|    total_timesteps      | 159744   |
| train/                  |          |
|    approx_kl            | 9.13876  |
|    clip_fraction        | 0.96     |
|    clip_range           | 0.2      |
|    entropy_loss         | 57.3     |
|    explained_variance   | 0.86     |
|    learning_rate        | 0.0001   |
|    loss                 | 0.379    |
|    n_updates            | 114      |
|    policy_gradient_loss | 0.332    |
|    std                  | 0.02     |
|    value_loss           | 0.182    |
--------------------------------------
--------------------------------------
| rollout/                |          |
|    ep_len_mean          | 23.5     |
|    ep_reward_mean       | 3.85     |
|    mimic_body_reward    | 0.0597   |
|    mimic_body_vel_re... | 0.0148   |
|    mimic_contact_reward | 0.042    |
|    mimic_ee_reward      | 0.00528  |
|    mimic_qpos_reward    | 0.0299   |
|    mimic_qvel_reward    | 0        |
| time/                   |          |
|    fps                  | 312      |
|    iterations           | 40       |
|    time_elapsed         | 523      |
|    total_timesteps      | 163840   |
| train/                  |          |
|    approx_kl            | 9.096561 |
|    clip_fraction        | 0.959    |
|    clip_range           | 0.2      |
|    entropy_loss         | 57.3     |
|    explained_variance   | 0.89     |
|    learning_rate        | 0.0001   |
|    loss                 | 0.269    |
|    n_updates            | 117      |
|    policy_gradient_loss | 0.3      |
|    std                  | 0.02     |
|    value_loss           | 0.148    |
--------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 23.4      |
|    ep_reward_mean       | 3.9       |
|    mimic_body_reward    | 0.0538    |
|    mimic_body_vel_re... | 0.0115    |
|    mimic_contact_reward | 0.038     |
|    mimic_ee_reward      | 0.00698   |
|    mimic_qpos_reward    | 0.0349    |
|    mimic_qvel_reward    | 0         |
| time/                   |           |
|    fps                  | 312       |
|    iterations           | 41        |
|    time_elapsed         | 536       |
|    total_timesteps      | 167936    |
| train/                  |           |
|    approx_kl            | 10.502016 |
|    clip_fraction        | 0.963     |
|    clip_range           | 0.2       |
|    entropy_loss         | 57.3      |
|    explained_variance   | 0.885     |
|    learning_rate        | 0.0001    |
|    loss                 | 0.321     |
|    n_updates            | 120       |
|    policy_gradient_loss | 0.238     |
|    std                  | 0.02      |
|    value_loss           | 0.158     |
---------------------------------------
--------------------------------------
| rollout/                |          |
|    ep_len_mean          | 22.3     |
|    ep_reward_mean       | 3.59     |
|    mimic_body_reward    | 0.035    |
|    mimic_body_vel_re... | 0.00385  |
|    mimic_contact_reward | 0.028    |
|    mimic_ee_reward      | 0.00396  |
