--------------------------------------
| rollout/                |          |
|    total_timesteps      | 139264     |
| train/                  |            |
|    approx_kl            | 0.03569133 |
|    clip_fraction        | 0.365      |
|    clip_range           | 0.2        |
|    entropy_loss         | 73.3       |
|    explained_variance   | 0.776      |
|    learning_rate        | 5e-06      |
|    loss                 | -0.0534    |
|    n_updates            | 330        |
|    policy_gradient_loss | -0.0417    |
|    std                  | 0.01       |
|    value_loss           | 0.00719    |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 21.5        |
|    ep_reward_mean       | 0.624       |
|    mimic_body_reward    | 0.0207      |
|    mimic_body_vel_re... | 0.000912    |
|    mimic_ee_reward      | 0.00209     |
|    mimic_qpos_reward    | 0.0106      |
|    mimic_qvel_reward    | 4.1e-12     |
| time/                   |             |
|    fps                  | 189         |
|    iterations           | 35          |
|    time_elapsed         | 755         |
|    total_timesteps      | 143360      |
| train/                  |             |
|    approx_kl            | 0.041178007 |
|    clip_fraction        | 0.384       |
|    clip_range           | 0.2         |
|    entropy_loss         | 73.3        |
|    explained_variance   | 0.79        |
|    learning_rate        | 5e-06       |
|    loss                 | -0.0392     |
|    n_updates            | 340         |
|    policy_gradient_loss | -0.0459     |
|    std                  | 0.01        |
|    value_loss           | 0.00703     |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 21.8       |
|    ep_reward_mean       | 0.567      |
|    mimic_body_reward    | 0.0102     |
|    mimic_body_vel_re... | 0.00132    |
|    mimic_ee_reward      | 0.00156    |
|    mimic_qpos_reward    | 0.0062     |
|    mimic_qvel_reward    | 2.62e-11   |
| time/                   |            |
|    fps                  | 189        |
|    iterations           | 36         |
|    time_elapsed         | 776        |
|    total_timesteps      | 147456     |
| train/                  |            |
|    approx_kl            | 0.03842871 |
|    clip_fraction        | 0.381      |
|    clip_range           | 0.2        |
|    entropy_loss         | 73.3       |
|    explained_variance   | 0.828      |
|    learning_rate        | 5e-06      |
|    loss                 | -0.059     |
|    n_updates            | 350        |
|    policy_gradient_loss | -0.042     |
|    std                  | 0.01       |
|    value_loss           | 0.00597    |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 22.5       |
|    ep_reward_mean       | 0.588      |
|    mimic_body_reward    | 0.0229     |
|    mimic_body_vel_re... | 0.000279   |
|    mimic_ee_reward      | 0.00228    |
|    mimic_qpos_reward    | 0.00918    |
|    mimic_qvel_reward    | 2.3e-11    |
| time/                   |            |
|    fps                  | 189        |
|    iterations           | 37         |
|    time_elapsed         | 797        |
|    total_timesteps      | 151552     |
| train/                  |            |
|    approx_kl            | 0.03957416 |
|    clip_fraction        | 0.382      |
|    clip_range           | 0.2        |
|    entropy_loss         | 73.3       |
|    explained_variance   | 0.814      |
|    learning_rate        | 5e-06      |
|    loss                 | -0.0663    |
|    n_updates            | 360        |
|    policy_gradient_loss | -0.0424    |
|    std                  | 0.01       |
|    value_loss           | 0.00613    |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 22.2        |
|    ep_reward_mean       | 0.596       |
|    mimic_body_reward    | 0.0054      |
|    mimic_body_vel_re... | 0.000714    |
|    mimic_ee_reward      | 0.00156     |
|    mimic_qpos_reward    | 0.00532     |
|    mimic_qvel_reward    | 1.62e-11    |
| time/                   |             |
|    fps                  | 189         |
|    iterations           | 38          |
|    time_elapsed         | 819         |
|    total_timesteps      | 155648      |
| train/                  |             |
|    approx_kl            | 0.047935538 |
|    clip_fraction        | 0.397       |
|    clip_range           | 0.2         |
|    entropy_loss         | 73.3        |
|    explained_variance   | 0.819       |
|    learning_rate        | 5e-06       |
|    loss                 | -0.0596     |
|    n_updates            | 370         |
|    policy_gradient_loss | -0.0462     |
|    std                  | 0.01        |
|    value_loss           | 0.00629     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 21.9        |
|    ep_reward_mean       | 0.568       |
|    mimic_body_reward    | 0.0114      |
|    mimic_body_vel_re... | 0.00141     |
|    mimic_ee_reward      | 0.00121     |
|    mimic_qpos_reward    | 0.00577     |
|    mimic_qvel_reward    | 4.41e-12    |
| time/                   |             |
|    fps                  | 189         |
|    iterations           | 39          |
|    time_elapsed         | 841         |
|    total_timesteps      | 159744      |
| train/                  |             |
|    approx_kl            | 0.036092743 |
|    clip_fraction        | 0.352       |
|    clip_range           | 0.2         |
|    entropy_loss         | 73.3        |
|    explained_variance   | 0.822       |
|    learning_rate        | 5e-06       |
|    loss                 | -0.0622     |
|    n_updates            | 380         |
|    policy_gradient_loss | -0.0408     |
|    std                  | 0.01        |
|    value_loss           | 0.00574     |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 21.7       |
|    ep_reward_mean       | 0.618      |
|    mimic_body_reward    | 0.0137     |
|    mimic_body_vel_re... | 0.000724   |
|    mimic_ee_reward      | 0.00196    |
|    mimic_qpos_reward    | 0.00821    |
|    mimic_qvel_reward    | 2.25e-11   |
| time/                   |            |
|    fps                  | 189        |
|    iterations           | 40         |
|    time_elapsed         | 863        |
|    total_timesteps      | 163840     |
| train/                  |            |
|    approx_kl            | 0.04133292 |
|    clip_fraction        | 0.37       |
|    clip_range           | 0.2        |
|    entropy_loss         | 73.3       |
|    explained_variance   | 0.821      |
|    learning_rate        | 5e-06      |
|    loss                 | -0.0524    |
|    n_updates            | 390        |
|    policy_gradient_loss | -0.0435    |
|    std                  | 0.01       |
|    value_loss           | 0.00572    |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 22.1        |
|    ep_reward_mean       | 0.551       |
|    mimic_body_reward    | 0.0167      |
|    mimic_body_vel_re... | 0.00108     |
|    mimic_ee_reward      | 0.00154     |
|    mimic_qpos_reward    | 0.00615     |
|    mimic_qvel_reward    | 1.79e-11    |
| time/                   |             |
|    fps                  | 189         |
|    iterations           | 41          |
|    time_elapsed         | 885         |
|    total_timesteps      | 167936      |
| train/                  |             |
|    approx_kl            | 0.035715796 |
|    clip_fraction        | 0.376       |
|    clip_range           | 0.2         |
|    entropy_loss         | 73.3        |
|    explained_variance   | 0.828       |
|    learning_rate        | 5e-06       |
